regione;codStaz;annoI;annoF;parametro;maxPerc
abruzzo;1953;1974;1999;tmax;95
abruzzo;1953;1974;1999;tmin;95
abruzzo;2198;1974;2002;tmax;95
abruzzo;2198;1974;2002;tmin;95
abruzzo;2034;1974;2003;tmax;90
abruzzo;2034;1974;2003;tmin;90
abruzzo;2050;1974;2003;tmax;85
abruzzo;2050;1974;2003;tmin;85
abruzzo;2136;1974;2004;tmax;95
abruzzo;2136;1974;2004;tmin;95
abruzzo;1986;1974;2005;tmax;95
abruzzo;1986;1974;2005;tmin;95
abruzzo;1990;1974;2005;tmax;100
abruzzo;1990;1974;2005;tmin;100
abruzzo;1994;1974;2005;tmax;95
abruzzo;1994;1974;2005;tmin;95
abruzzo;2022;1974;2005;tmax;90
abruzzo;2022;1974;2005;tmin;90
abruzzo;2024;1974;2005;tmax;100
abruzzo;2024;1974;2005;tmin;100
abruzzo;1962;1974;2006;tmax;95
abruzzo;1962;1974;2006;tmin;95
abruzzo;2000;1974;2006;tmax;85
abruzzo;2000;1974;2006;tmin;85
abruzzo;2003;1974;2006;tmax;90
abruzzo;2003;1974;2006;tmin;90
abruzzo;2010;1974;2006;tmax;100
abruzzo;2010;1974;2006;tmin;100
abruzzo;2011;1974;2006;tmax;95
abruzzo;2011;1974;2006;tmin;95
abruzzo;2014;1974;2006;tmax;95
abruzzo;2014;1974;2006;tmin;95
abruzzo;2031;1974;2006;tmax;95
abruzzo;2031;1974;2006;tmin;95
abruzzo;2032;1974;2006;tmax;85
abruzzo;2032;1974;2006;tmin;85
abruzzo;2039;1974;2006;tmax;90
abruzzo;2039;1974;2006;tmin;90
abruzzo;2041;1974;2006;tmax;95
abruzzo;2041;1974;2006;tmin;95
abruzzo;2043;1974;2006;tmax;90
abruzzo;2043;1974;2006;tmin;90
abruzzo;1940;1974;2009;tmax;100
abruzzo;1940;1974;2009;tmin;100
abruzzo;1996;1974;2009;tmax;85
abruzzo;1996;1974;2009;tmin;85
abruzzo;2071;1974;2011;tmax;100
abruzzo;2071;1974;2011;tmin;100
abruzzo;1950;1974;2012;tmax;85
abruzzo;1950;1974;2012;tmin;85
abruzzo;1979;1974;2012;tmax;85
abruzzo;1979;1974;2012;tmin;85
abruzzo;2279;1974;2012;tmax;90
abruzzo;2279;1974;2012;tmin;90
abruzzo;2062;1974;2013;tmax;100
abruzzo;2062;1974;2013;tmin;100
abruzzo;404;1974;2013;tmax;85
abruzzo;404;1974;2013;tmin;85
abruzzo;2029;1974;2014;tmax;95
abruzzo;2029;1974;2014;tmin;95
abruzzo;2085;1974;2014;tmax;100
abruzzo;2085;1974;2014;tmin;100
abruzzo;2213;1974;2014;tmax;95
abruzzo;2213;1974;2014;tmin;95
abruzzo;1540;1974;2015;tmax;95
abruzzo;1540;1974;2015;tmin;95
abruzzo;1707;1974;2015;tmax;95
abruzzo;1707;1974;2015;tmin;95
abruzzo;1932;1974;2015;tmax;85
abruzzo;1932;1974;2015;tmin;85
abruzzo;1951;1974;2015;tmax;80
abruzzo;1951;1974;2015;tmin;80
abruzzo;1975;1974;2015;tmax;95
abruzzo;1975;1974;2015;tmin;95
abruzzo;1982;1974;2015;tmax;95
abruzzo;1982;1974;2015;tmin;95
abruzzo;1999;1974;2015;tmax;90
abruzzo;1999;1974;2015;tmin;90
abruzzo;2;1974;2015;tmax;95
abruzzo;2;1974;2015;tmin;95
abruzzo;2135;1974;2015;tmax;95
abruzzo;2135;1974;2015;tmin;95
abruzzo;2159;1974;2015;tmax;95
abruzzo;2159;1974;2015;tmin;95
abruzzo;2176;1974;2015;tmax;85
abruzzo;2176;1974;2015;tmin;85
abruzzo;2256;1974;2015;tmax;95
abruzzo;2256;1974;2015;tmin;95
abruzzo;2258;1974;2015;tmax;95
abruzzo;2258;1974;2015;tmin;95
abruzzo;2262;1974;2015;tmax;85
abruzzo;2262;1974;2015;tmin;85
abruzzo;2274;1974;2015;tmax;95
abruzzo;2274;1974;2015;tmin;95
abruzzo;606;1974;2015;tmax;100
abruzzo;606;1974;2015;tmin;100
abruzzo;2224;1975;2012;tmax;90
abruzzo;2224;1975;2012;tmin;90
abruzzo;2261;1975;2012;tmax;100
abruzzo;2261;1975;2012;tmin;100
abruzzo;1944;1976;2008;tmax;95
abruzzo;1944;1976;2008;tmin;95
abruzzo;1938;1976;2009;tmax;100
abruzzo;1938;1976;2009;tmin;100
abruzzo;2023;1978;2006;tmax;95
abruzzo;2023;1978;2006;tmin;95
abruzzo;102;1980;2014;tmax;85
abruzzo;102;1980;2014;tmin;85
abruzzo;2049;1982;2003;tmax;90
abruzzo;2049;1982;2003;tmin;90
abruzzo;1112;1983;2015;tmax;90
abruzzo;1112;1983;2015;tmin;90
abruzzo;2142;1984;2013;tmax;100
abruzzo;2142;1984;2013;tmin;100
abruzzo;2004;1986;2001;tmax;100
abruzzo;2004;1986;2001;tmin;100
abruzzo;2007;1986;2006;tmax;95
abruzzo;2007;1986;2006;tmin;95
abruzzo;2037;1986;2006;tmax;100
abruzzo;2037;1986;2006;tmin;100
abruzzo;1946;1986;2008;tmax;100
abruzzo;1946;1986;2008;tmin;100
abruzzo;1957;1986;2010;tmax;80
abruzzo;1957;1986;2010;tmin;80
abruzzo;1965;1986;2012;tmax;90
abruzzo;1965;1986;2012;tmin;90
abruzzo;1972;1986;2012;tmax;95
abruzzo;1972;1986;2012;tmin;95
abruzzo;2280;1986;2015;tmax;90
abruzzo;2280;1986;2015;tmin;90
abruzzo;1937;1987;2014;tmax;100
abruzzo;1937;1987;2014;tmin;100
abruzzo;2137;1987;2015;tmax;100
abruzzo;2137;1987;2015;tmin;100
abruzzo;2025;1989;2006;tmax;95
abruzzo;2025;1989;2006;tmin;95
abruzzo;2076;1989;2014;tmax;90
abruzzo;2076;1989;2014;tmin;90
abruzzo;1955;1990;2009;tmax;90
abruzzo;1955;1990;2009;tmin;90
abruzzo;2222;1990;2015;tmax;80
abruzzo;2222;1990;2015;tmin;80
abruzzo;1960;1991;2005;tmax;100
abruzzo;1960;1991;2005;tmin;100
abruzzo;2015;1992;2006;tmax;100
abruzzo;2015;1992;2006;tmin;100
abruzzo;2072;1992;2011;tmax;100
abruzzo;2072;1992;2011;tmin;100
abruzzo;2048;1993;2003;tmax;100
abruzzo;2048;1993;2003;tmin;100
abruzzo;2088;1993;2010;tmax;100
abruzzo;2088;1993;2010;tmin;100
abruzzo;2122;1993;2013;tmax;90
abruzzo;2122;1993;2013;tmin;90
abruzzo;2080;1994;2009;tmax;95
abruzzo;2080;1994;2009;tmin;95
abruzzo;2236;1994;2012;tmax;85
abruzzo;2236;1994;2012;tmin;85
abruzzo;2018;1995;2006;tmax;100
abruzzo;2018;1995;2006;tmin;100
abruzzo;2020;1996;2006;tmax;100
abruzzo;2020;1996;2006;tmin;100
abruzzo;1971;1996;2009;tmax;95
abruzzo;1971;1996;2009;tmin;95
abruzzo;2079;1996;2011;tmax;85
abruzzo;2079;1996;2011;tmin;85
abruzzo;2158;1996;2011;tmax;100
abruzzo;2158;1996;2011;tmin;100
abruzzo;2077;1997;2010;tmax;100
abruzzo;2077;1997;2010;tmin;100
abruzzo;2265;1997;2010;tmax;100
abruzzo;2265;1997;2010;tmin;100
abruzzo;2078;1997;2013;tmax;100
abruzzo;2078;1997;2013;tmin;100
abruzzo;1338;1998;2009;tmax;95
abruzzo;1338;1998;2009;tmin;95
abruzzo;1995;1998;2010;tmax;100
abruzzo;1995;1998;2010;tmin;100
abruzzo;2204;1998;2011;tmax;100
abruzzo;2204;1998;2011;tmin;100
abruzzo;1137;1998;2012;tmax;100
abruzzo;1137;1998;2012;tmin;100
abruzzo;1808;1998;2014;tmax;100
abruzzo;1808;1998;2014;tmin;100
abruzzo;2038;1998;2014;tmax;100
abruzzo;2038;1998;2014;tmin;100
abruzzo;2082;1998;2014;tmax;95
abruzzo;2082;1998;2014;tmin;95
abruzzo;2094;1998;2015;tmax;95
abruzzo;2094;1998;2015;tmin;95
abruzzo;2203;1998;2015;tmax;85
abruzzo;2203;1998;2015;tmin;85
abruzzo;1963;1999;2009;tmax;100
abruzzo;1963;1999;2009;tmin;100
abruzzo;2145;1999;2011;tmax;95
abruzzo;1964;1999;2012;tmax;90
abruzzo;1964;1999;2012;tmin;90
abruzzo;2184;1999;2013;tmax;95
abruzzo;2184;1999;2013;tmin;95
abruzzo;2276;1999;2014;tmax;80
abruzzo;2276;1999;2014;tmin;80
abruzzo;2145;1999;2015;tmin;80
abruzzo;2260;2000;2009;tmax;100
abruzzo;2260;2000;2009;tmin;100
abruzzo;2255;2000;2010;tmax;100
abruzzo;2255;2000;2010;tmin;100
abruzzo;1959;2000;2011;tmax;100
abruzzo;1959;2000;2011;tmin;100
abruzzo;2263;2000;2015;tmax;95
abruzzo;2263;2000;2015;tmin;95
abruzzo;2267;2000;2015;tmax;80
abruzzo;2267;2000;2015;tmin;80
abruzzo;1939;2001;2010;tmax;100
abruzzo;1939;2001;2010;tmin;100
abruzzo;1967;2001;2010;tmax;100
abruzzo;1967;2001;2010;tmin;100
abruzzo;2281;2001;2010;tmax;100
abruzzo;2281;2001;2010;tmin;100
abruzzo;2084;2001;2011;tmax;95
abruzzo;2084;2001;2011;tmin;95
abruzzo;2112;2001;2012;tmax;100
abruzzo;2112;2001;2012;tmin;100
abruzzo;2045;2001;2014;tmax;90
abruzzo;2045;2001;2014;tmin;90
abruzzo;2089;2001;2015;tmax;95
abruzzo;2089;2001;2015;tmin;95
abruzzo;1961;2002;2015;tmax;100
abruzzo;1961;2002;2015;tmin;100
aeronautica;6695;1961;1994;tmax;95
aeronautica;6695;1961;1994;tmin;95
aeronautica;6710;1961;2006;tmax;95
aeronautica;6710;1961;2006;tmin;95
aeronautica;6766;1961;2006;tmax;95
aeronautica;6766;1961;2006;tmin;95
aeronautica;6814;1961;2006;tmax;95
aeronautica;6814;1961;2006;tmin;95
aeronautica;6849;1961;2006;tmax;90
aeronautica;6849;1961;2006;tmin;90
aeronautica;6726;1961;2007;tmax;95
aeronautica;6726;1961;2007;tmin;95
aeronautica;6749;1961;2007;tmax;80
aeronautica;6749;1961;2007;tmin;80
aeronautica;6834;1961;2008;tmax;100
aeronautica;6834;1961;2008;tmin;100
aeronautica;6694;1961;2013;tmax;90
aeronautica;6694;1961;2013;tmin;90
aeronautica;6721;1961;2013;tmax;100
aeronautica;6721;1961;2013;tmin;100
aeronautica;6800;1961;2014;tmax;95
aeronautica;6800;1961;2014;tmin;95
aeronautica;6686;1961;2015;tmax;90
aeronautica;6686;1961;2015;tmin;90
aeronautica;6691;1961;2015;tmax;95
aeronautica;6691;1961;2015;tmin;95
aeronautica;6692;1961;2015;tmax;95
aeronautica;6692;1961;2015;tmin;95
aeronautica;6697;1961;2015;tmax;90
aeronautica;6697;1961;2015;tmin;90
aeronautica;6709;1961;2015;tmax;95
aeronautica;6709;1961;2015;tmin;95
aeronautica;6720;1961;2015;tmax;95
aeronautica;6720;1961;2015;tmin;95
aeronautica;6723;1961;2015;tmax;95
aeronautica;6723;1961;2015;tmin;95
aeronautica;6729;1961;2015;tmax;95
aeronautica;6729;1961;2015;tmin;95
aeronautica;6730;1961;2015;tmax;95
aeronautica;6730;1961;2015;tmin;95
aeronautica;6758;1961;2015;tmax;95
aeronautica;6758;1961;2015;tmin;95
aeronautica;6769;1961;2015;tmax;95
aeronautica;6769;1961;2015;tmin;95
aeronautica;6773;1961;2015;tmax;100
aeronautica;6773;1961;2015;tmin;100
aeronautica;6779;1961;2015;tmax;95
aeronautica;6779;1961;2015;tmin;95
aeronautica;6782;1961;2015;tmax;95
aeronautica;6782;1961;2015;tmin;95
aeronautica;6794;1961;2015;tmax;100
aeronautica;6794;1961;2015;tmin;100
aeronautica;6797;1961;2015;tmax;85
aeronautica;6797;1961;2015;tmin;85
aeronautica;6803;1961;2015;tmax;90
aeronautica;6803;1961;2015;tmin;90
aeronautica;6812;1961;2015;tmax;95
aeronautica;6812;1961;2015;tmin;95
aeronautica;6817;1961;2015;tmax;95
aeronautica;6817;1961;2015;tmin;95
aeronautica;6820;1961;2015;tmax;100
aeronautica;6820;1961;2015;tmin;100
aeronautica;6821;1961;2015;tmax;100
aeronautica;6821;1961;2015;tmin;100
aeronautica;6822;1961;2015;tmax;100
aeronautica;6822;1961;2015;tmin;100
aeronautica;6826;1961;2015;tmax;100
aeronautica;6826;1961;2015;tmin;100
aeronautica;6836;1961;2015;tmax;95
aeronautica;6836;1961;2015;tmin;95
aeronautica;6841;1961;2015;tmax;95
aeronautica;6841;1961;2015;tmin;95
aeronautica;6850;1961;2015;tmax;95
aeronautica;6850;1961;2015;tmin;95
aeronautica;6851;1961;2015;tmax;100
aeronautica;6851;1961;2015;tmin;100
aeronautica;6853;1961;2015;tmax;90
aeronautica;6853;1961;2015;tmin;90
aeronautica;6856;1961;2015;tmax;100
aeronautica;6856;1961;2015;tmin;100
aeronautica;6859;1961;2015;tmax;95
aeronautica;6859;1961;2015;tmin;95
aeronautica;6869;1961;2015;tmax;100
aeronautica;6869;1961;2015;tmin;100
aeronautica;6874;1961;2015;tmax;95
aeronautica;6874;1961;2015;tmin;95
aeronautica;6881;1961;2015;tmax;100
aeronautica;6881;1961;2015;tmin;100
aeronautica;6884;1961;2015;tmax;90
aeronautica;6884;1961;2015;tmin;90
aeronautica;6897;1961;2015;tmax;95
aeronautica;6897;1961;2015;tmin;95
aeronautica;6901;1961;2015;tmax;95
aeronautica;6901;1961;2015;tmin;95
aeronautica;6922;1961;2015;tmax;95
aeronautica;6922;1961;2015;tmin;95
aeronautica;6923;1961;2015;tmax;95
aeronautica;6923;1961;2015;tmin;95
aeronautica;6776;1962;2015;tmax;95
aeronautica;6776;1962;2015;tmin;90
aeronautica;6828;1962;2015;tmax;95
aeronautica;6828;1962;2015;tmin;95
aeronautica;6847;1962;2015;tmax;80
aeronautica;6847;1962;2015;tmin;80
aeronautica;6863;1962;2015;tmax;85
aeronautica;6863;1962;2015;tmin;85
aeronautica;6865;1962;2015;tmax;95
aeronautica;6865;1962;2015;tmin;95
aeronautica;6883;1962;2015;tmax;100
aeronautica;6883;1962;2015;tmin;100
aeronautica;6919;1962;2015;tmax;95
aeronautica;6919;1962;2015;tmin;95
aeronautica;6914;1963;2013;tmax;80
aeronautica;6914;1963;2013;tmin;80
aeronautica;6693;1963;2015;tmax;100
aeronautica;6693;1963;2015;tmin;100
aeronautica;6771;1964;2015;tmax;95
aeronautica;6771;1964;2015;tmin;95
aeronautica;6827;1964;2015;tmax;100
aeronautica;6827;1964;2015;tmin;100
aeronautica;6891;1964;2015;tmax;90
aeronautica;6891;1964;2015;tmin;90
aeronautica;6786;1965;1977;tmax;90
aeronautica;6786;1965;1977;tmin;90
aeronautica;6793;1965;2004;tmax;85
aeronautica;6793;1965;2004;tmin;85
aeronautica;6707;1965;2015;tmax;95
aeronautica;6707;1965;2015;tmin;95
aeronautica;6718;1965;2015;tmax;95
aeronautica;6718;1965;2015;tmin;95
aeronautica;6733;1965;2015;tmax;95
aeronautica;6733;1965;2015;tmin;95
aeronautica;6763;1965;2015;tmax;85
aeronautica;6763;1965;2015;tmin;85
aeronautica;6777;1965;2015;tmax;95
aeronautica;6777;1965;2015;tmin;95
aeronautica;6867;1965;2015;tmax;95
aeronautica;6867;1965;2015;tmin;95
aeronautica;6876;1965;2015;tmax;95
aeronautica;6876;1965;2015;tmin;95
aeronautica;6893;1965;2015;tmax;95
aeronautica;6893;1965;2015;tmin;95
aeronautica;6699;1966;1977;tmax;90
aeronautica;6699;1966;1977;tmin;90
aeronautica;6690;1966;2015;tmax;90
aeronautica;6690;1966;2015;tmin;90
aeronautica;6703;1966;2015;tmax;80
aeronautica;6703;1966;2015;tmin;85
aeronautica;6711;1966;2015;tmax;95
aeronautica;6711;1966;2015;tmin;95
aeronautica;6736;1966;2015;tmax;95
aeronautica;6736;1966;2015;tmin;95
aeronautica;6810;1966;2015;tmax;95
aeronautica;6810;1966;2015;tmin;95
aeronautica;6819;1966;2015;tmax;95
aeronautica;6819;1966;2015;tmin;95
aeronautica;6839;1966;2015;tmax;95
aeronautica;6839;1966;2015;tmin;95
aeronautica;6889;1966;2015;tmax;90
aeronautica;6889;1966;2015;tmin;90
aeronautica;6906;1966;2015;tmax;95
aeronautica;6906;1966;2015;tmin;95
aeronautica;6844;1967;2012;tmax;95
aeronautica;6844;1967;2012;tmin;95
aeronautica;6902;1967;2015;tmax;95
aeronautica;6902;1967;2015;tmin;90
aeronautica;6784;1968;2015;tmax;95
aeronautica;6784;1968;2015;tmin;95
aeronautica;6858;1968;2015;tmax;100
aeronautica;6858;1968;2015;tmin;100
aeronautica;6700;1969;2014;tmax;80
aeronautica;6700;1969;2014;tmin;80
aeronautica;6768;1969;2015;tmax;90
aeronautica;6768;1969;2015;tmin;85
aeronautica;6910;1970;2015;tmax;80
aeronautica;6910;1970;2015;tmin;80
aeronautica;6750;1971;2006;tmax;90
aeronautica;6750;1971;2006;tmin;90
aeronautica;6717;1973;2015;tmax;100
aeronautica;6717;1973;2015;tmin;100
aeronautica;6735;1973;2015;tmax;100
aeronautica;6735;1973;2015;tmin;100
aeronautica;6787;1973;2015;tmax;100
aeronautica;6787;1973;2015;tmin;100
aeronautica;6857;1973;2015;tmax;80
aeronautica;6857;1973;2015;tmin;80
aeronautica;6882;1973;2015;tmax;80
aeronautica;6882;1973;2015;tmin;80
aeronautica;6741;1975;1985;tmax;100
aeronautica;6741;1975;1985;tmin;100
aeronautica;6715;1975;1996;tmax;95
aeronautica;6715;1975;1996;tmin;95
aeronautica;6747;1975;2015;tmax;100
aeronautica;6747;1975;2015;tmin;100
aeronautica;6870;1979;2015;tmax;95
aeronautica;6870;1979;2015;tmin;95
aeronautica;6892;1984;2003;tmax;100
aeronautica;6892;1984;2003;tmin;100
aeronautica;6845;1988;2004;tmax;100
aeronautica;6845;1988;2004;tmin;100
aeronautica;6696;1996;2014;tmax;80
aeronautica;6696;1996;2014;tmin;80
aeronautica;6687;1999;2015;tmax;100
aeronautica;6687;1999;2015;tmin;100
aeronautica;6829;2005;2015;tmax;100
aeronautica;6829;2005;2015;tmin;100
aeronautica;6830;2005;2015;tmax;100
aeronautica;6830;2005;2015;tmin;100
aeronautica;6831;2005;2015;tmax;100
aeronautica;6831;2005;2015;tmin;100
aosta;105;1970;2015;tmax;100
aosta;105;1970;2015;tmin;100
aosta;106;1971;2015;tmax;95
aosta;106;1971;2015;tmin;95
aosta;98;1974;2015;tmax;100
aosta;98;1974;2015;tmin;100
aosta;104;1980;2015;tmax;100
aosta;104;1980;2015;tmin;100
aosta;31;1980;2015;tmax;100
aosta;31;1980;2015;tmin;100
aosta;20;1995;2015;tmax;95
aosta;20;1995;2015;tmin;95
aosta;47;1995;2015;tmax;95
aosta;47;1995;2015;tmin;95
aosta;33;1999;2015;tmax;95
aosta;33;1999;2015;tmin;95
aosta;37;2001;2015;tmax;100
aosta;37;2001;2015;tmin;100
aosta;39;2002;2013;tmax;100
aosta;39;2002;2013;tmin;100
aosta;13;2002;2015;tmax;100
aosta;13;2002;2015;tmin;100
aosta;15;2002;2015;tmax;100
aosta;15;2002;2015;tmin;100
aosta;16;2002;2015;tmax;100
aosta;16;2002;2015;tmin;100
aosta;18;2002;2015;tmax;100
aosta;18;2002;2015;tmin;100
aosta;26;2002;2015;tmax;100
aosta;26;2002;2015;tmin;100
aosta;35;2002;2015;tmax;100
aosta;35;2002;2015;tmin;100
aosta;41;2002;2015;tmax;100
aosta;41;2002;2015;tmin;100
aosta;42;2002;2015;tmax;95
aosta;42;2002;2015;tmin;95
aosta;57;2002;2015;tmax;100
aosta;57;2002;2015;tmin;100
aosta;58;2002;2015;tmax;100
aosta;58;2002;2015;tmin;100
aosta;32;2003;2013;tmax;100
aosta;32;2003;2013;tmin;100
aosta;10;2003;2015;tmax;100
aosta;10;2003;2015;tmin;100
aosta;19;2003;2015;tmax;100
aosta;19;2003;2015;tmin;100
aosta;21;2003;2015;tmax;100
aosta;21;2003;2015;tmin;100
aosta;27;2003;2015;tmax;100
aosta;27;2003;2015;tmin;100
aosta;29;2003;2015;tmax;100
aosta;29;2003;2015;tmin;100
aosta;34;2003;2015;tmax;100
aosta;34;2003;2015;tmin;100
aosta;44;2003;2015;tmax;100
aosta;44;2003;2015;tmin;100
aosta;5;2003;2015;tmax;90
aosta;5;2003;2015;tmin;90
aosta;50;2003;2015;tmax;100
aosta;50;2003;2015;tmin;100
aosta;54;2003;2015;tmax;100
aosta;54;2003;2015;tmin;100
aosta;9;2003;2015;tmax;95
aosta;9;2003;2015;tmin;95
aosta;22;2004;2015;tmax;100
aosta;22;2004;2015;tmin;100
aosta;4;2004;2015;tmax;100
aosta;4;2004;2015;tmin;100
aosta;63;2004;2015;tmax;100
aosta;63;2004;2015;tmin;100
aosta;64;2004;2015;tmax;100
aosta;64;2004;2015;tmin;100
aosta;62;2006;2015;tmax;100
aosta;62;2006;2015;tmin;100
basilicata;161;1961;1976;tmax;90
basilicata;161;1961;1976;tmin;90
basilicata;162;1961;1976;tmax;100
basilicata;162;1961;1976;tmin;100
basilicata;204;1961;1979;tmax;85
basilicata;204;1961;1979;tmin;85
basilicata;156;1961;1981;tmax;100
basilicata;156;1961;1981;tmin;100
basilicata;177;1961;1986;tmax;95
basilicata;177;1961;1986;tmin;95
basilicata;169;1961;2000;tmax;80
basilicata;169;1961;2000;tmin;80
basilicata;48;1961;2014;tmin;95
basilicata;48;1961;2015;tmax;95
basilicata;147;1965;2005;tmax;90
basilicata;147;1965;2005;tmin;90
basilicata;144;1985;2006;tmax;85
basilicata;144;1985;2006;tmin;85
basilicata;195;1992;2005;tmax;100
basilicata;195;1992;2005;tmin;100
basilicata;209;1992;2005;tmax;100
basilicata;209;1992;2005;tmin;100
basilicata;41;1992;2012;tmax;100
basilicata;44;1992;2012;tmax;100
basilicata;41;1992;2013;tmin;100
basilicata;44;1992;2013;tmin;100
basilicata;2;1997;2012;tmax;85
basilicata;2;1997;2013;tmin;85
basilicata;15;2000;2012;tmax;95
basilicata;15;2000;2013;tmin;95
basilicata;11;2001;2012;tmax;95
basilicata;12;2001;2012;tmax;90
basilicata;39;2001;2012;tmax;95
basilicata;43;2001;2012;tmax;95
basilicata;6;2001;2012;tmax;90
basilicata;9;2001;2012;tmax;95
basilicata;11;2001;2013;tmin;95
basilicata;12;2001;2013;tmin;90
basilicata;39;2001;2013;tmin;95
basilicata;43;2001;2013;tmin;95
basilicata;6;2001;2013;tmin;90
basilicata;9;2001;2013;tmin;95
basilicata;17;2002;2012;tmax;100
basilicata;17;2002;2013;tmin;100
basilicata;21;2003;2012;tmax;100
basilicata;21;2003;2013;tmin;100
bolzano;72;1961;1997;tmax;100
bolzano;72;1961;1997;tmin;100
bolzano;134;1961;1998;tmax;95
bolzano;134;1961;1998;tmin;95
bolzano;155;1961;1998;tmax;95
bolzano;155;1961;1998;tmin;95
bolzano;4;1961;1998;tmax;95
bolzano;4;1961;1998;tmin;95
bolzano;68;1961;1998;tmax;90
bolzano;68;1961;1998;tmin;90
bolzano;7;1961;1998;tmax;90
bolzano;7;1961;1998;tmin;90
bolzano;96;1961;1998;tmax;95
bolzano;96;1961;1998;tmin;95
bolzano;107;1961;2015;tmax;100
bolzano;107;1961;2015;tmin;100
bolzano;176;1961;2015;tmax;95
bolzano;176;1961;2015;tmin;95
bolzano;18;1961;2015;tmax;85
bolzano;18;1961;2015;tmin;85
bolzano;203;1961;2015;tmax;95
bolzano;203;1961;2015;tmin;95
bolzano;223;1961;2015;tmax;100
bolzano;223;1961;2015;tmin;100
bolzano;39;1961;2015;tmax;95
bolzano;39;1961;2015;tmin;95
bolzano;77;1961;2015;tmax;100
bolzano;77;1961;2015;tmin;100
bolzano;94;1961;2015;tmax;90
bolzano;94;1961;2015;tmin;90
bolzano;136;1963;1998;tmax;90
bolzano;136;1963;1998;tmin;90
bolzano;212;1963;1998;tmax;90
bolzano;212;1963;1998;tmin;90
bolzano;83;1965;2015;tmax;95
bolzano;83;1965;2015;tmin;95
bolzano;80;1967;1995;tmax;100
bolzano;80;1967;1995;tmin;100
bolzano;102;1967;2015;tmax;100
bolzano;102;1967;2015;tmin;100
bolzano;28;1967;2015;tmax;95
bolzano;28;1967;2015;tmin;95
bolzano;5;1967;2015;tmax;100
bolzano;5;1967;2015;tmin;100
bolzano;43;1971;1998;tmax;90
bolzano;43;1971;1998;tmin;90
bolzano;60;1972;1998;tmax;100
bolzano;60;1972;1998;tmin;100
bolzano;104;1973;1998;tmax;90
bolzano;104;1973;1998;tmin;90
bolzano;120;1973;1998;tmax;100
bolzano;120;1973;1998;tmin;100
bolzano;93;1973;1998;tmax;100
bolzano;93;1973;1998;tmin;100
bolzano;23;1973;2015;tmax;100
bolzano;23;1973;2015;tmin;100
bolzano;30;1973;2015;tmax;95
bolzano;30;1973;2015;tmin;95
bolzano;79;1973;2015;tmax;100
bolzano;79;1973;2015;tmin;100
bolzano;177;1976;1998;tmax;95
bolzano;177;1976;1998;tmin;95
bolzano;153;1977;1998;tmax;95
bolzano;153;1977;1998;tmin;95
bolzano;154;1977;1998;tmax;100
bolzano;154;1977;1998;tmin;100
bolzano;162;1977;1998;tmax;100
bolzano;162;1977;1998;tmin;100
bolzano;165;1977;1998;tmax;100
bolzano;165;1977;1998;tmin;100
bolzano;209;1977;1998;tmax;100
bolzano;209;1977;1998;tmin;100
bolzano;218;1977;1998;tmax;90
bolzano;218;1977;1998;tmin;90
bolzano;219;1977;1998;tmax;100
bolzano;219;1977;1998;tmin;100
bolzano;84;1977;1998;tmax;95
bolzano;84;1977;1998;tmin;95
bolzano;99;1977;1998;tmax;85
bolzano;99;1977;1998;tmin;85
bolzano;150;1977;2015;tmax;100
bolzano;150;1977;2015;tmin;100
bolzano;197;1977;2015;tmax;100
bolzano;197;1977;2015;tmin;100
bolzano;170;1978;1998;tmax;85
bolzano;170;1978;1998;tmin;85
bolzano;200;1978;1998;tmax;100
bolzano;200;1978;1998;tmin;100
bolzano;206;1978;2015;tmax;95
bolzano;206;1978;2015;tmin;95
bolzano;199;1979;1998;tmax;100
bolzano;199;1979;1998;tmin;100
bolzano;44;1979;1998;tmax;95
bolzano;44;1979;1998;tmin;95
bolzano;6;1979;1998;tmax;80
bolzano;6;1979;1998;tmin;80
bolzano;110;1979;2015;tmax;95
bolzano;110;1979;2015;tmin;95
bolzano;58;1979;2015;tmax;100
bolzano;58;1979;2015;tmin;100
bolzano;168;1980;1998;tmax;100
bolzano;168;1980;1998;tmin;100
bolzano;149;1980;2015;tmax;95
bolzano;149;1980;2015;tmin;95
bolzano;114;1981;1998;tmax;100
bolzano;114;1981;1998;tmin;100
bolzano;52;1981;1998;tmax;90
bolzano;52;1981;1998;tmin;90
bolzano;126;1982;1998;tmax;90
bolzano;126;1982;1998;tmin;90
bolzano;191;1982;1998;tmax;95
bolzano;191;1982;1998;tmin;95
bolzano;14;1983;1998;tmax;100
bolzano;14;1983;1998;tmin;100
bolzano;211;1983;2015;tmax;100
bolzano;211;1983;2015;tmin;100
bolzano;49;1983;2015;tmax;100
bolzano;49;1983;2015;tmin;100
bolzano;50;1985;1998;tmax;100
bolzano;50;1985;1998;tmin;100
bolzano;1;1986;1998;tmax;100
bolzano;1;1986;1998;tmin;100
bolzano;47;1986;1998;tmax;100
bolzano;47;1986;1998;tmin;100
bolzano;129;1986;2015;tmax;95
bolzano;129;1986;2015;tmin;95
bolzano;194;1987;1998;tmax;100
bolzano;194;1987;1998;tmin;100
bolzano;89;1987;1998;tmax;100
bolzano;89;1987;1998;tmin;100
bolzano;135;1987;2015;tmax;95
bolzano;135;1987;2015;tmin;95
bolzano;141;1989;1998;tmax;100
bolzano;141;1989;1998;tmin;100
bolzano;189;1989;1998;tmax;100
