yy;aeronautica_6686;aeronautica_6690;aeronautica_6691;aeronautica_6692;aeronautica_6693;aeronautica_6694;aeronautica_6697;aeronautica_6707;aeronautica_6709;aeronautica_6711;aeronautica_6718;aeronautica_6720;aeronautica_6721;aeronautica_6723;aeronautica_6729;aeronautica_6730;aeronautica_6733;aeronautica_6736;aeronautica_6758;aeronautica_6769;aeronautica_6771;aeronautica_6773;aeronautica_6776;aeronautica_6777;aeronautica_6779;aeronautica_6782;aeronautica_6784;aeronautica_6794;aeronautica_6800;aeronautica_6803;aeronautica_6810;aeronautica_6812;aeronautica_6817;aeronautica_6819;aeronautica_6820;aeronautica_6821;aeronautica_6822;aeronautica_6826;aeronautica_6827;aeronautica_6828;aeronautica_6836;aeronautica_6839;aeronautica_6841;aeronautica_6850;aeronautica_6851;aeronautica_6853;aeronautica_6856;aeronautica_6858;aeronautica_6859;aeronautica_6865;aeronautica_6869;aeronautica_6874;aeronautica_6876;aeronautica_6881;aeronautica_6883;aeronautica_6884;aeronautica_6889;aeronautica_6891;aeronautica_6893;aeronautica_6897;aeronautica_6901;aeronautica_6902;aeronautica_6906;aeronautica_6919;aeronautica_6922;aeronautica_6923;aosta_105;aosta_106;basilicata_48;bolzano_102;bolzano_107;bolzano_176;bolzano_223;bolzano_28;bolzano_39;bolzano_5;bolzano_77;bolzano_83;calabria_108;calabria_140;calabria_18;calabria_2;calabria_26;calabria_265;calabria_380;emilia_12652;emilia_13119;emilia_9013;emilia_9036;emilia_9045;emilia_9075;emilia_9139;emilia_9146;emilia_9200;emilia_9210;emilia_9225;emilia_9277;emilia_9284;emilia_9371;emilia_9387;emilia_9588;lazio_240;lazio_276;lazio_281;lazio_282;lazio_289;lazio_333;marche_101;marche_104;marche_108;marche_109;marche_110;marche_123;marche_142;marche_151;marche_25;marche_605;marche_609;marche_701;marche_702;marche_703;sicilia_136;sicilia_147;sicilia_149;sicilia_22;sicilia_29;sicilia_48;sicilia_56;sicilia_60;sicilia_66;sicilia_82;sicilia_83;sicilia_85;sicilia_87;sicilia_9;toscana_17;toscana_464;trentino_6521;trentino_6525
1981;-0.0147984706468276;-0.32375467981768846;-0.13484124659231878;-0.6226257366009804;-0.4654165809880826;-0.10609443732754364;-0.3796120340631095;-0.3671542263506904;-0.26109654990285147;-0.2977967323941719;-0.3017948278656153;-0.7582025108555044;-0.1966907010952994;-0.2769173100516271;-0.3839247054193873;-0.427182367640599;-0.46659245558647733;-0.5070103683273306;-0.44284234321847116;-0.20255717604296564;-0.4852853137897455;-0.3883851810653809;-0.07857034103237304;0.016675719971027902;-0.1180520806266232;-0.21763416236361088;NA;-0.010768723104234823;1.332609488455648;-0.505621499485537;-0.2110461342762644;-0.30570967312979036;-0.7637625853989878;-0.3962183405635269;-0.5761174465505974;-0.09205364874177402;-0.13404494061809658;-0.2935409553718227;-0.7736654981130329;-0.5286737794241025;-0.28610261739437437;-0.3443818852567091;-0.07249564951234966;-0.7415199565634154;-0.7529724662314301;-0.5050787646594479;-0.9024159955800393;-0.6581186161742867;-0.0456531849273798;-0.5359545754422417;-0.14130438523137556;-0.12383325412668533;-0.44437184955571496;-0.2194906343540879;-0.567495933944862;-0.16702703690931386;0.24200478272060266;0.02390131678919971;-0.2817072850516844;-0.5118074891589774;-0.277681960737139;0.22959233260597145;0.12068715270499553;0.25762202291620007;-0.5527887754566656;-0.21202077319789403;-0.5033547390522073;-0.1610828102653742;-0.4001278925409766;-0.20968026451080535;-0.013407982708594224;-0.49750500723603963;-0.1773442743553979;-0.3407540694098675;-0.20321613665359806;-0.2883222383703825;-0.013514263148996175;-0.41382515316842355;-0.560000520141962;-0.09252643459463528;0.19255883846855326;-1.1322114993250487;-0.7525641191400361;-0.7660648541505051;0.018637584328907053;-0.6570293618003378;-0.24615363194291895;-0.35444121922653604;-0.29127682016619705;-0.47006332906966364;-0.8559576368552619;-0.5212009447965427;-0.06301203865553084;-0.6604242108940692;-0.16061522502957537;-0.357714263376387;-0.43565053448733604;-0.8008177218052333;-0.012481080815686774;-0.5043262193148177;-0.42731414461100226;-0.3131261907577727;-0.5287523081231065;NA;-0.5511805222047617;-0.5852777027384928;-0.2868700128302457;-0.40751711806434443;0.1220532263949945;-0.15337691055905722;-0.2179374601156745;-0.4171314163155202;-0.22432858785810517;-0.041228186106523346;-0.2190792909996624;-0.560376333431357;0.2343217033885061;-0.35482797966846213;-0.2503133445263579;0.08365403693698426;-0.049484955569175426;-0.23305567975851105;-0.34804414811283557;1.1244349826727458;0.34001936962793877;-0.10415236353961355;-0.061032787047890835;-0.4475961054536626;-0.2454815041364391;0.09660001680023811;-0.9724535679374373;-0.5742330010604473;-0.7955253001604845;-0.1992787612992153;-0.5312710326689736;-0.14991999564071978;-0.7294898560455501;-0.2823290275505277;-0.1579746611595061
1982;0.4879522974023276;0.7901833818734314;0.3739195345421184;0.2204080575618459;0.28343966581171265;0.1544087231505884;0.5014075511903466;0.461949760442395;0.14358150949295023;0.9072487105141747;0.6114595597255352;0.4098364036350226;0.6520439379215972;0.7880244462207742;0.44392283682331524;0.4285933620060991;0.3051471757499282;0.31074763439174014;0.5754935502787129;0.5681263877051137;0.43704059506842086;0.23441499814608768;1.154414810017295;0.2857252370711585;1.4955272976949692;0.5507580547382833;0.5523818612235134;0.5102033085101763;0.4326513471346032;0.5878811577879777;0.2581358933735043;0.5798430132766228;0.3641828831109972;0.4480309821210948;1.4103590697646293;0.513172925758993;0.9089835566540057;0.7657447589138915;0.34896763040719314;0.4932142089933631;0.4369503779973307;0.3282909258031985;0.9954971820288687;0.2006869046757025;0.21384525010241617;0.6653489151258523;0.27979470590485533;0.3174356592993437;0.34470779817553954;0.3548134737129045;0.3602778843097383;0.27814912729117935;0.600408174986546;0.604076953971564;0.33332843881499485;0.8558717086103993;1.0624796931148683;0.8846124022986714;0.6783413580614752;0.414910380784697;0.4482832210344938;0.598660007608018;0.6481402531517002;1.4906494166693989;0.537747578870011;0.886842602334001;0.13590905934813158;0.3289581523562335;1.81550933224141;0.37513156344618404;0.5428836199539759;0.4126332416118865;0.5329091818658005;0.315659141035601;0.5053476114262789;0.31382189885440015;0.3643787220020531;0.19860227942864206;-0.7845011601829253;-0.3426590245976371;NA;0.7655986296141144;NA;0.5491436711951163;NA;0.6120035363051421;0.6229298293986067;0.5440124418077694;0.4739113518768141;0.5607258414372485;0.7804600538769453;0.39160050106941924;0.5074462306737058;0.30065361808698565;0.6896689531578293;0.5333040417951427;0.3215915290047273;0.7716912387682426;-0.001889682966224271;0.6634820817957641;0.17121184105208087;0.1513336146697739;0.549533093253693;0.669616332387879;0.6617004983491359;0.7274098292635554;0.5734711952139655;0.6788813714389832;0.6170231444697514;0.542498665477809;0.3806333284147918;0.47659426212790024;0.672819389612453;0.2910234779999792;0.7986018405927595;NA;0.8479328144996181;0.04557268597413788;0.26271660939069186;0.3193632023235695;1.0467880859054786;0.5272592203951003;0.6978768708323759;NA;0.7341461210127544;0.013984477218194513;-0.47007720589069635;0.5813567875314885;0.8086294789664787;0.374836063907253;0.1313482753805335;-0.5483894270717133;0.3593441314831409;0.5596626109486085;-0.483401670848;0.6227208133710569;0.3144367952601339;0.16586914678780262;0.6833655846162241
1983;0.5400305104079599;0.012531692165290487;0.5800799288073512;0.6371643299632797;0.054239717014989974;-0.31957721164272446;0.010387325895927724;0.048560103504351915;0.5235923901893145;0.0031556485582093785;-0.014037112061458856;-0.5642244429258234;-0.31383227815623105;-0.31016679801885694;-0.14003965677627406;-0.14667737532109015;-0.41359578379948303;0.15551702101179465;0.6081086252297165;0.030220226538386186;0.05011535185285432;-0.15816052668750125;0.10577041677612797;-0.6297221294913369;-0.021207482572347836;0.3156492477746369;-0.16533080893910057;-0.1718997336707293;0.5077895959825298;0.041042386313499435;-0.3513034307432381;0.10830338370584691;-0.43805470009432845;-0.3425013553967826;0.7187980680423376;-0.10986342856768339;-0.3311877977609523;0.40546442097226354;0.004370856213643748;-0.09980281168216631;-0.09444107105540933;0.04476279931344784;0.18498002893107035;-0.004059639103099144;-0.35206360806450654;0.03988649656554699;-0.11529361974798569;-0.07547140675288233;-0.5949657809335225;-0.10116322879605644;-0.20509214764816974;0.01813376630807717;0.38948375720311823;0.17761382033101292;-0.37955430568065296;0.22164999842094701;0.029389575347332553;-0.3927173468052718;-0.7851161432186071;-0.06396058695723639;0.06524302646204205;0.13420084222143558;0.4272697974425341;NA;0.07347978573124969;0.27770016894240257;0.39121691905115297;0.4420175481575648;0.010474386004850622;0.20544390343594315;0.2459878186226907;0.2175295549759415;0.26313191612079256;0.4385790079070808;0.6045411598133761;0.5012898968062691;0.30078425195597047;0.2982054540318166;0.5929533852716204;-0.1585914627564371;-0.7822331482185945;3.7410181473723405;0.15251204573451638;0.10808069116439434;-0.20130865624302885;0.15503733046796775;0.4248096297058268;-0.43464155204783683;-0.05652451601873176;0.03211921061287626;0.8975670687258956;-0.21714949893058133;0.20493621072208335;0.5470777092288186;-0.47848004837826963;-0.10153658800516396;-0.18784331482527783;-0.6483529822437197;-0.9245733747224971;-0.42656400115354476;-0.29473285940874927;-0.5590772916282294;-0.16626766910620994;-0.18979303781181356;0.47012672590356086;0.2222773407842915;-0.08861988482205341;-0.4229728272297315;0.6279537640294031;-0.057124350395207024;0.25173739907531445;NA;0.2660490363098411;0.06402270995082393;-0.11982621880304123;-0.27070851469095736;-0.0754331609228096;-0.14156889108679316;NA;0.20627242244469102;NA;0.11274565152669247;-0.02541806004319902;0.16703113929698965;0.20907891671168066;-0.15752601945359146;-0.8789365365242201;0.08396111420839603;0.44861603810626427;-0.4826812171987367;0.33990626309174843;-0.009185638029213905;-0.07728861301250589;-0.04593390722855517;-0.4892727665981269;0.047499359197989754;-0.27359251861595446;0.4797409679176883;1.0126986619331722
1984;-0.5467597503756269;-0.14213886330198378;-1.0678488544968492;-0.9709103164692643;-0.7375220067698152;-0.022483248121249133;-0.31274273925582774;-0.3225291579325189;-0.8919502983358543;-0.35386078945934063;-0.5530519565977166;-0.5066747992888612;-0.18949864907983205;-0.19108636031911974;-0.12101070926846269;-0.0973686416310997;-0.5600847397823205;-0.39505151192603805;-0.658072475954629;-0.05497202852455807;-0.7604157497238528;-0.44483295372283216;-0.5914113725135604;-0.1409394874022425;-0.09522693981761154;-0.4911840943868473;-0.26670725013478513;-0.423431285483149;-0.8371265145106108;0.7465668579486504;0.018592507424390448;-0.3561273550338466;-0.5563900639024393;-0.5751396042447094;0.023154319256207145;-0.32386165410929024;-0.35187674668127045;-0.3971877322138164;0.005478921612589005;-0.6718859905228536;-0.5531256765253314;-0.21322623612275038;-0.1347531923649985;0.5781195840035434;-0.17242375249306008;-0.7450815013863217;-0.1274339167269929;0.24362035305077967;0.0012232827527594026;-0.5485815463269992;-0.08308617098980164;-0.6465459844812411;-0.3350745262511623;0.39149467961509643;0.6043220030927632;-0.3477508349565266;-0.03266204285278462;-0.002519832973163716;-0.43467299209831367;-0.18657942591089238;-0.2868244824102497;0.04019994616408695;-0.43423573339419796;-0.9913369614932854;-0.33880001810723037;-0.42676263805655523;-1.299604010729733;-1.0068813165421897;-0.17286360417824476;-0.6778401026025123;-0.5163808626280817;-0.6115190351683104;-0.5150334174950415;-0.7644228945595045;-0.606841748003069;-0.9281532013451164;-0.6353284040816023;-0.6251484268234544;0.6307346220795544;-0.5274999942817651;0.5683601697537561;1.3132043948783885;0.2556737598083547;-0.06869645981464778;-1.2266223605834288;0.11137232349372805;0.056075211392709434;-0.2617053751669989;-0.40961487656042683;-0.801334516632564;-0.20071872501317944;0.0928960764000335;-0.36260232415794214;0.15838436388919952;-0.6900838365379531;-0.13375779498999663;-0.15269714271164192;-0.6330384432417504;0.8309607504960006;-0.34297915379227906;-0.1789664876023327;-1.0052844309541111;-0.4341810472865504;NA;0.9236469953387356;-0.20533916874128266;-0.4447929254138927;-0.31287459197715783;0.048159349600673806;-0.36205259959625913;-0.35898183040364895;-0.24400671426562326;-0.16148398097567807;-0.45666789424784415;-0.03801770581683073;-0.3160471625713175;-0.09900242659719272;-0.4301024689599142;-0.17945588826984782;-0.481274852305031;-0.5191146587667324;0.007578291850155239;-0.39071247888600524;-0.3226791428507223;-0.6031314095767897;-0.8864622272329576;-1.1001816429194946;0.17390047363774386;-0.3109227351338433;-0.29495453234607893;0.11218507376321796;-0.15940360508255402;-0.45886346690660496;-0.6647359933206864;-0.15702726012709256;-0.2788438219380165;-0.4230713707797342;-0.5049127625647409;-0.7458637398536458
1985;-0.7014647135622365;-0.09685770875636823;-0.3820757291547583;-0.30399798442484127;-0.8776413633741551;NA;-0.4802130325270113;0.0234960994080895;-0.08678843418344506;-0.19031273341823685;-0.19193457749924647;0.0443486924215053;-0.127004321166984;0.04070109752645834;-0.13083010736511191;-0.23359793961651576;-0.08438431426543325;-0.12251756768464084;0.537044861870347;-0.7455619938058469;-0.23032343178485348;0.11105440789589771;0.36313088784627645;-0.21531352734079867;0.13730890247629546;0.2636212007382479;-0.3639003173876416;0.43506216643633167;0.09559937580843858;0.32831789445385695;-0.05416185368230586;0.03812254751694688;1.0225603170724131;0.08656493519064234;-0.08860296838261483;0.12617262118777628;0.8270202480555469;0.4217569947314672;0.5219773984169613;1.1264066731229807;0.215955465728781;-0.11145217499663218;-0.0286437726474027;0.4328124807125704;-0.06588356380604132;0.15531406158488004;0.09028104875493703;0.19372419851799094;-0.17324023049829584;0.21049132613760513;0.13507443956513576;0.2227343807474007;0.6514346020571882;0.48538903794494104;0.9989729821347328;-0.33723497076880626;0.10763537756143116;0.2580251448521267;0.30316982708349194;0.040729633216853856;0.48622484929870247;0.24215271114104553;-0.209913382280968;-0.5580783241282337;-0.43711765338259667;-0.13632504867152484;-0.41103282493246196;-0.29732320965093484;0.2690829369521115;-0.23800207710681154;-0.5124415208550358;-0.4624691649421333;-0.6755009563830476;-0.3394995891231291;-0.378431190417039;-0.27338368230279375;-0.48259388424474636;-0.3652514072073026;NA;0.2830963252619956;NA;-1.022082851091561;0.6769014466561742;NA;NA;0.04985747895747128;0.37554759693572937;0.2549379410397208;0.023684137335083122;0.028551975413271258;-0.41601844074671046;-0.06394289370784723;-0.053019079106119804;0.6434941198791;0.19553300845736743;0.010582587622076645;-0.04305004805620438;-0.44165361530241753;-0.12621443975065816;0.35320046377221015;0.0036087944570981634;0.30699413694319944;0.4286078138337892;-0.20691720575856243;-1.1245033304200431;0.2592653080141947;0.23185502557221227;1.1303116884338165;0.7917684081666287;0.30318990971744064;0.2565652280563686;-0.020515312884899828;0.6344809359514176;0.6399136469707933;-0.20915481583325146;1.0902809886372555;0.0833597218216866;0.2346926296505334;NA;0.32714226018327164;0.19918759947434683;0.7270896095400055;0.36094714733007116;NA;-0.1141398492893444;0.6746283584265935;0.4423997526346479;0.11355532823809433;-0.25553270741344924;0.3688734422994706;1.5673441791183738;0.23364526314846223;0.17439853496496305;0.4949595899552648;0.05790273263382417;0.16287186303823553;-1.5630123545889054;-0.36039749427722567;-0.27853277687891165
1986;0.4405652475778472;0.11438397071111694;-0.31523689146914635;-0.06778728976169957;-0.29167006565554554;-0.4865498816483944;-0.39531671916295563;0.2877274102119811;0.38521681415244835;0.6297570310466885;-0.06229684068409114;0.29347483787412454;0.10460535978363161;0.012028542482935833;0.060615105128487556;0.03779977742358298;0.005188138371535089;0.5284188343140528;-0.0015693017438165313;0.1183804839672753;0.011907466548194634;0.4071614139166968;-0.3619897243173469;-0.03560538601975516;0.02686513338541907;0.1050424889420718;0.17672308250995172;0.4499640656124235;-0.3188258674071274;0.6667202157760901;0.28048100346055094;-0.1221996884907739;0.23899855131376135;-0.5474397349013458;0.3479230609307713;-0.1741229011739298;-0.060946436106910085;0.29570891661998466;0.6214676304071922;0.15576298452879023;0.49503537543716636;0.013199399945543533;0.42467408935093687;0.7214225324455352;0.7920172931131688;0.4109222594060924;0.4338064826585679;0.08245195125111948;0.015183988651729763;-0.08912004148034391;0.21157323893657143;0.3344893730669085;0.2801314786572906;0.5315250444424571;0.3274554229419788;-0.733808852763711;0.08852167980201742;0.24291117342002266;0.31687054392937064;0.044726048987463685;0.33367876634939364;-0.2901660910554007;0.13611452350500208;0.6107454228137925;0.48544535152745993;0.2526594270245752;-0.3889130092642592;-0.32727584661970077;0.10222105779184432;-0.2659763474601141;-0.1630495597695264;-0.06725667134254198;-0.19320448940916124;-0.32978376731053327;-0.2585912006576945;-0.1613061093381245;-0.23685655705580633;-0.14702304059183918;NA;0.6948225157381867;-0.4256880893348267;NA;NA;-0.8518991688799815;NA;0.05926480102608345;0.49153069985431586;0.4570199942911284;1.3281627366927147;-0.009112228199207983;-0.48260446225208664;-0.10310123984199926;-0.07160458857872598;-0.7259797664496248;0.10591703303494171;-0.01368776568053498;0.16136367442203436;-0.21498630859478807;-0.11758604753355684;0.2986056097015499;-0.024010253161948825;-0.11090146655724276;0.41078878250669426;-0.46405366249179325;0.27164682318978706;-0.11431124088493405;-0.07805280852917029;0.2527318578701152;-0.9694259082696242;0.06074559328118845;-0.2802435277040001;-0.352354790611475;-0.042235653910331905;-0.2341922158044243;-0.20521920395409055;1.161422821714572;-0.24999345278148866;-0.10800194280210285;0.4597820215770714;NA;-0.4724515454309266;0.2929600652491704;0.27889197579909464;NA;0.049461021166365526;-0.03416708448175321;-0.1911614352813782;-0.006003683538660098;-0.2641988620473459;0.3031866783465773;0.9070753619140728;-0.07555724581211187;0.24192221648057988;-0.05275738393106444;0.3109557280255295;-0.38595942216401724;1.1925441941336619;-0.3556697043005481;0.006738777052263778
1987;-0.6135684459440555;0.20225071418269902;0.011242243195472068;0.3186014774057109;0.36553202592965683;0.3794768102667838;-0.25650103036117144;0.2839300471807462;0.12830492351558576;0.2285710351429504;0.13353201236250456;-0.5849999786207141;0.012174506277972341;-0.08178197449359903;0.043874877891875386;0.22326506513303102;0.17740217248351264;0.2425150744044533;-0.022504423660584694;0.2732595162253393;-0.052211096880713015;0.8917921102812638;-0.49219425296273656;0.9644624583222843;0.8783142302655502;0.15735239677617407;-0.16480917555456376;0.6273674194270686;-0.31092008143682515;0.20302097363274285;0.9383547873827212;0.24349539599463377;0.46874637517449;0.3760174132526881;0.9573912580064956;0.4145278924768645;0.27361890986833615;0.35848024984738025;0.1129218034742685;0.46280157139681855;-0.7100324689048714;0.41847141735465776;-0.08992268484261068;0.464586674260957;0.6123404034474031;0.5885262991680857;0.706097564460217;-0.21541636323009783;0.93269961447937;-0.05711094063735356;0.3088889071393375;0.4131574698940721;0.4562374694407012;0.4907859074825218;0.457595018082964;0.473684048600159;-0.6099091885509864;0.038428767925381635;0.45761338871281687;0.527400385355719;0.5016900609879595;0.20711686884713743;0.3625157276648281;0.5051207428342739;0.4174570002729805;0.41131653280348246;0.28610619196461906;0.07939210012889086;0.6482360463874794;0.18129003758852902;0.24665986163344344;0.2742307838545903;0.25742787106190873;0.12398607395930798;NA;0.20255973807610994;0.1571078566666717;-0.054401432808940955;NA;0.16207097963987493;NA;0.48416394870362645;0.010224539334105387;0.09397354830725213;0.2875827968225071;0.012011856837655266;0.10388797071965161;0.6987583455456088;-0.06064732035566278;0.21447008106858512;NA;-0.5143185977529052;-0.03638569456951046;0.5575909926536706;-0.24872710418984134;0.23523696550225992;-0.09560619509789081;0.21755616952611012;1.3140054392765057;0.2840978012018054;0.17751496445197823;1.0804580386329086;0.42929940718667403;0.31865179065720817;0.40092037669721226;1.0086611093454803;0.46693823089735176;-0.043672392001876226;-0.056228903661327934;0.09101761069030267;-0.2983368456763502;-0.429529649802463;-0.039160897125897876;-0.5845621594808188;1.509976648580471;0.26593383041912944;0.779928462221072;0.7938541759894999;-0.01990627847413151;-0.13761196408708098;0.10522830607957001;0.4411922721104098;0.5351886987893657;NA;0.4976228235217164;-0.07642066871114395;NA;0.3219379447255495;-0.4726211610744837;-0.0021397425443598905;0.5825611530047023;0.3649138243363783;0.5901877054718767;0.44080444402592533;0.5587591074418103;0.08749487891125085;0.48113464737094525;-0.04400860538833684;0.38264013129065955
1988;0.2817466147213945;0.3337782050455633;0.9096278857323938;0.33476623772675573;-0.07533627691445233;2.0554543735204884;0.5402254352590652;0.4743241358506971;1.003285777663292;0.9570615316381748;0.8116226818894905;1.0192509206468703;0.9719681252902781;-0.003186786157032273;0.7940762185937729;0.8623018255546633;0.5610498542110047;0.521378028146902;-0.1674714983606962;-0.34697604533335813;0.45087067964210803;-0.6435886699507396;-0.4331129826078275;0.48000516891783107;0.3820302639537747;0.7012450861841568;0.8506089036162967;0.11192421614042836;-1.6179974822525462;0.0342509417550918;0.6588885153344144;1.1658199291325708;-0.06444222061977989;0.16786849999810194;0.3880629157888311;-0.44151415239582636;-0.15514300211660093;0.8624089801826731;-0.36840587422437565;0.8273616567748494;-0.3255903518821093;0.44667334365725075;-0.17556445665790932;-0.3210700398690616;1.2348123684494006;0.47663905231532055;0.6308960795651828;1.093881870979148;1.3979640713177979;0.8941555071892537;0.5549735073123685;0.7079080481379751;0.2132934134349096;0.73877883613340245;1.0224266873097942;0.7880520942240441;NA;NA;0.7630553480326956;0.9044808117750396;1.0795089745171982;0.6871128741087169;0.8057460364735558;0.21915353058786202;0.6935164446291431;NA;0.7335099430460676;0.6103118610625563;0.8267711752062556;0.4647634074704082;0.6261973106508703;0.4102928545857374;0.6039812284078134;0.6285106118055924;NA;0.3214469716866475;0.9741574443920107;0.7154757234669916;-0.007899662928480211;1.2453918833375877;-0.6294083665548253;0.6322520139260064;-0.11296639592023361;0.26825433287307554;-0.06049858107533268;1.0841868705212896;0.6028370455294052;0.11450399326706329;-0.2994739792671379;0.3669929459802157;0.5201118274525234;0.08875721840967365;0.4913251878924836;-0.006841570570605526;0.8051889974751489;0.3680775776462646;0.4445158761629453;0.876853355726801;0.3094504524576154;0.48320364190664566;0.14376926817569213;0.705250872020013;0.3125523602032523;-0.1453570948769829;0.3229162451224461;0.7482809029433053;0.7143573650322814;0.843687637660711;0.6046980963563282;0.8036151176204012;1.0092788913859936;1.0978765510909465;0.4141469669911988;0.3733725828254473;1.2894387272569556;-0.04359660021808587;1.1323234292920672;0.1075161813923291;-0.5892111719183468;0.29286925843529854;-0.056975244602845976;0.7537450203138807;0.6811389609854555;NA;0.9077331312710673;0.5122628994510112;0.7324127211887745;0.5340748649367182;0.6304880917107987;0.7504610528720654;0.8086070240783823;0.8847432865254063;0.6370622530291268;0.463490431101512;-0.2595816415385368;0.5234584274749112;1.4867673388976854;0.3468745407881908;0.5545147671294224
1989;1.064237001845634;-0.40428410404566684;1.0783106128125068;1.1204295982507948;0.8679801164005505;0.42427025359888226;0.19690331809184247;-0.18481035220481434;0.44475421902911805;-0.32392960489801137;0.3595746390906154;0.37517037259524333;-0.18110619656057292;-0.14816077721973198;0.23468238888292348;0.0624815667132701;0.2867908009419402;0.12387886927353087;0.5847530228849596;0.03500069248820736;0.5175564680842939;0.09828404576513528;-0.2458949698086137;-0.25154112590710653;-0.39786454862457443;0.16806286431506123;-0.8077671659944787;0.5241243318694657;0.6039746609175944;0.021561680237965675;-0.21324915526960808;-0.03397132187530971;0.3420643475247189;-0.8725293406361132;0.09032456573818948;-0.10840477521386838;-0.2203506241818438;0.34769450024906057;-0.2544873107090382;0.4835078292897652;-0.23189754826995035;0.4305420602206276;-0.2625980560663699;0.09519101516099582;0.13067276568410335;-0.05192720295949904;0.3247499030374712;-0.38258098176568467;0.07535468095534803;0.4226701187604096;-0.2438217570711423;0.35212534130910633;0.1658464264829167;0.26114987008647184;-0.07141810496380785;0.18990251002996494;0.497580907868473;-0.23407909421206874;0.04950431249055853;0.42527250173821685;0.4147570367380098;0.5444108639386869;0.4314659059934822;0.03150707155931265;0.38498516207533484;0.1165053424351914;0.9904456696911936;0.8655761759097409;-0.09380108762546158;0.7604119013878122;0.5421923757143445;0.21456808544189165;0.719963073314853;0.706922581895816;0.24924994117538324;0.2081376950653575;0.4412476416129083;1.213573477585324;0.06626484084114104;-0.5823140573661281;-0.3440899070511598;-0.8559207112600671;0.0839937405629847;NA;NA;-0.021162106295984806;-0.5108876076446363;0.623814029109357;-0.4219257157644809;-0.0728411068474415;-0.06011726307133891;0.3628549813561568;-0.1870942199151333;-1.0538276299389415;0.32382217896428145;-0.6532947223439436;0.27283570242492994;0.12168403917199422;NA;-0.07599884498355003;-0.42695124138519525;0.46938917022533033;0.18619072823122096;0.18280629654558522;-0.17814132325158472;-0.73727143033706;-0.17550800566178637;0.23864071603703785;0.4455529703786105;0.327789884115802;-0.1726590422969343;0.7502949789737787;0.8184701367148133;0.5836930888550746;-0.13277488751784006;-0.07429850445030262;-0.12417932067703408;-0.27767232170635303;1.2348005827649882;1.2251151224464563;0.8349766419730669;-0.1384454647047466;0.2760841160960723;1.6747033809411445;0.4370269453855151;0.07155488172408297;0.1847576635409478;0.22489813417767301;-0.06952933653104587;0.08542042130612693;0.10629387189871053;-1.2288425760732498;-0.05909096836325034;0.043328125541542306;0.7165919287423748;0.09085829416982794;-0.7737339676686936;0.45422240967248895;1.1676015964106337
1990;-0.49909220677927335;0.1015165871985726;0.8635956296742757;0.8447628962715235;0.48524059337876957;-0.06802142919613807;0.057156575679638166;0.2079642253681504;0.7515160752361929;-0.15432963049965043;0.5969434306932762;0.15744886224303212;-0.9489623640201881;0.2868736525699802;-0.18336423820152348;-0.16100381948624332;0.3490469453351803;0.7236524517176743;0.6144982050912096;0.4940557271828414;0.6044932541075649;0.8913082393135223;0.35895526060613214;1.202097506965396;0.8718295117952923;0.7613161704576896;1.0191328367342232;0.6019341116953747;0.34584323141519713;0.627829601384919;0.298821087877295;0.5872195957227273;0.7580077679036243;0.19843363409771797;0.9292998601570321;0.9204527516678516;0.32018573014483387;0.7076111183608962;0.5102899550359687;1.0965643158139926;0.4939101834248776;0.6510392616966953;0.6882647191512437;0.9299553378554268;0.5731860079109161;0.5350966948458229;0.512936335934695;0.6100989800967032;0.5967598577832174;0.8567515177477221;0.5162368863755251;1.1481787898792408;1.1138040337008128;0.9271159395777531;1.0859920088172732;0.7229422411244801;NA;NA;1.218412402608326;1.058013157140163;1.0621062960561236;1.2197090347457546;-0.21680086307973845;0.4254663649540902;0.5028026223927959;0.48986236954546314;0.659090062932361;0.6365964012041598;NA;0.4257255214594968;0.25193379916544534;0.13667126004506613;0.6934717778719448;0.33880174216207304;0.03176402207656093;0.13345131513704223;0.23957713470046604;0.24429544379116136;0.8960318659307465;0.7208574619747452;0.36679590964110886;NA;0.9539303765076852;0.7400584177388954;1.7008482858138034;0.175371431850456;NA;0.2669220680238471;0.27097932422704396;0.3004915864449291;0.6713721122486813;0.859753982892256;0.18518816615757672;-0.9014788954053721;0.4123481646273639;0.4180390648366181;0.6032249466469044;-0.15087182540772437;-0.38749147663253414;0.11486905056176511;0.2946789429466019;1.1861245772913822;0.4145451829163207;0.45023397191680914;0.7069386818687429;0.6611169465190585;0.2943164024106739;0.8035472700564954;0.4947119565537257;0.5121344821700768;NA;1.258310851989652;0.8481598914045669;0.04913413526386279;0.8439397822210246;0.5027310654421715;0.4105422615042258;0.660181620945977;NA;NA;NA;0.7267222260274604;0.8615193439506559;0.6863695355750412;0.6610912054981615;0.8764927977507089;0.8735537464902556;1.6213950154326202;0.3012312454795367;0.1782032612260629;0.0806115882325571;2.1092027388269052;0.877889318375102;0.8222950994278708;1.2975148678104755;0.4340450581227211;0.27273300621763497;0.3997407545707006;0.6213968186152004
